1971
1,4,9,14,21,27,37+11,29,30,34
8,12,16,18,23,35,37+1,6,15,22
5,6,12,14,17,25,34+3,32,35,36
11,17,20,22,23,31,36+2,3,14,34
3,5,9,20,26,29,35+4,12,13,33
1,2,23,26,31,35,37+8,22,27,28
2,4,14,22,24,27,30+10,15,28,31
4,6,14,15,23,24,30+25,26,33,36
4,7,13,19,28,29,34+10,11,14,31
1,3,13,22,24,27,29+2,4,9,19
1,2,6,9,11,19,28+24,31,33,37
4,9,11,13,20,25,36+10,18,28,35
7,9,12,18,19,36,37+6,11,14,23
1,2,5,8,25,29,37+3,18,23,31
4,9,11,15,26,27,34+6,23,25,33
1986
1,5,11,14,22,23,34+25,31,32,33
3,9,17,21,22,27,36+
5,11,13,14,31,32,36+
1,7,15,28,34,38,39+
6,16,17,19,28,35,36+
1,10,16,19,27,29,32+
5,8,16,17,21,30,39
2,8,10,14,22,25,30+
4,12,21,26,27,32,35+
3,12,17,22,26,28,32+
1,3,8,10,15,23,29+
1,2,8,9,12,16,35+
1,3,7,13,17,20,25+
8,14,15,20,23,36,38+
2,4,13,15,23,24,28+
1,2,7,8,12,19,36+
6,8,10,11,13,27,28+1,4,21
2,3,6,9,26,28,36+18,35,38
3,9,11,14,29,34,39+2,12,19
3,4,13,21,28,31,33+27,30,38
12,16,27,31,32,33,38+2,6,10
5,9,16,27,34,37,38+6,14,22
5,14,16,17,24,26,38+3,19,27
1,13,14,32,35,36,39+2,7,21
13,16,22,24,30,31,35+1,19,32
1,15,18,22,25,38+6,10,16
5,6,7,9,18,20,32+12,19,39
3,7,20,23,25,29,35+30,31,33
8,12,13,17,19,25,27+4,15,35
2,8,17,22,28,30,31+12,23,36
2,8,16,17,30,32,35+18,27,31
1,7,8,9,10,21,31+5,16,39
9,11,21,24,31,33,34+27,30,37
5,8,11,12,16,21,28+24,29,39
1,3,5,17,2123,28+2,29,39
4,6,12,20,33,34,37+16,22,23
11,12,15,21,26,29,30+7,25,39
2,21,23,26,27,32,34+11,14,28
8,11,15,25,27,3,39+4,6,14
3,10,14,15,16,18,35+5,8,26
5,19,25,31,32,34,36+8,17,33
1,2,14,24,25,26,37+1,19,33
1,2,13,16,21,24,36+9,10,34
8,16,17,19,21,36,39+23,27,30
1,12,18,29,31,35,36+13,15,28
8,10,13,15,24,34,39+7,20,38
4,14,16,19,26,29,36+9,17,20
3,5,9,12,18,27,28+13,21,22
4,9,10,21,25,26,30+11,16,28
5,11,14,16,17,30,35+22,29,31
1,7,10,14,22,24,29+2,16,21
11,25,28,30,31,32,35+17,20,22
1987
9,14,15,17,24,25,27+4,10,37
4,5,11,19,20,37,38+13,17,23
7,8,10,12,20,22,31+24,25,29
13,20,25,26,28,30,36+5,6,34
7,11,12,25,26,35,37+16,17,30
5,6,7,8,12,17,25+26,27,33
2,15,16,21,22,23,24+17,26,27
2,14,15,17,18,20,27+6,30,37
3,9,16,17,18,33,37+5,15,22
8,9,17,28,34,35,39+16,29,37
4,6,14,17,19,33,37+2,38,39
11,15,16,23,32,34,36+2,8,33
6,9,21,22,26,38,39+3,13,20
2,6,12,13,19,24,32+21,31,35
1,7,16,19,24,34,37+4,15,20
1,5,9,10,27,34,39+4,28,33
8,22,25,32,36,37,39+5,24,29
2,7,8,10,23,33,35+18,19,27
11,14,17,30,33,34,37+8,12,39
6,13,17,21,22,24,25+9,16,35
2,9,18,21,34,35,36+25,33,38
5,7,25,27,31,34,39+6,10,33
8,14,17,25,34,35,38+7,9,22
8,15,19,22,27,36,39+5,11,37
4,15,19,21,28,29,37+3,11,38
1,2,3,8,9,23,25+5,7,29
1,2,24,27,37,38,39+5,9,29
1,11,18,22,29,36,37+23,33,39
2,8,12,14,22,26,36+9,32,37
8,11,16,20,22,27,33+1,2,25
13,17,20,22,27,33+1,2,25
13,17,20,23,25,30,38+2,8,21
2,4,12,23,29,37,38+16,22,28
6,9,11,14,20,24,34+3,26,31
5,7,13,15,17,19,30+8,20,39
1,11,20,25,27,34,38+9,17,28
4,6,16,25,30,31,33+1,28,39
4,7,12,24,28,33,34+2,5,27
3,10,14,21,23,27,37+17,35,39
8,10,11,19,26,30,35+2,14,29
10,23,25,30,32,34,36+3,4,19
6,9,21,23,24,35,37+16,20,28
12,13,17,24,25,29,34+1,14,27
7,8,18,19,22,32,38+6,12,26
3,5,18,21,24,26,31+9,12,32
4,8,13,21,22,34,37+10,25,35
4,5,12,13,19,30,32+1,3,26
8,11,13,16,19,27,39+9,23,34
4,5,8,10,17,20,23+6,12,22
2,8,16,17,26,31,34+22,37,39
10,17,21,26,28,29,37+11,12,35
3,7,10,14,22,27,36+5,23,33
4,7,11,12,13,30,38+5,36,39
1988
8,9,20,22,25,29,33+1,13,32
6,7,11,16,28,37,38+5,29,39
4,15,19,23,25,27,29+7,12,38
1,13,14,18,24,31,36+10,34,37
1,19,25,26,30,35,37+2,9,36
8,15,16,25,27,29,36+1,2,9
5,14,23,27,30,33,36+4,7,31
1,3,16,20,21,25,36+5,14,33
4,14,17,24,32,33,34+1,10,22
2,5,15,16,18,20,21+8,11,19
13,15,22,30,31,36,37+5,14,19
4,12,19,26,34,35,39+14,28,33
5,7,8,24,26,33,34+6,20,30
2,12,15,26,29,37,38+7,18,33
1,5,6,9,28,31,38+15,23,34
13,14,17,21,24,30,31+4,12,37
3,6,20,22,24,26,32+14,23,36
3,4,10,16,17,21,24+13,14,35
6,7,8,12,14,22,27+17,27,36
7,9,14,19,23,24,29+11,28,37
2,6,11,13,17,33,39+15,19,27
2,9,22,26,27,28,32+5,18,34
10,14,16,23,24,28,29+2,20,37
7,17,18,22,34,36,38+9,13,32
6,10,25,30,34,35,36+11,13,15
2,3,11,13,21,26,39+12,24,30
6,18,21,27,28,31,33+9,13,19
1,2,4,5,9,10,33+16,20,23
9,20,24,26,27,34,38+1,14,18
3,4,10,12,18,25,34+14,15,21
9,14,15,16,22,31,36+3,7,12
1,12,23,27,33,34,35+14,16,30
15,19,244,32,33,35,36+3,10,21
1,5,6,12,18,35,36+29,38,39
8,17,19,25,26,29,11+7,14,24
5,7,28,32,33,35,37+18,22,26
3,4,14,20,21,24,39+22,25,37
1,13,16,22,26,32,37+20,30,39
5,6,13,14,16,20,33+22,26+37
7,12,25,27,28,30,34+4,19,29
8,9,11,13,19,30,39+10,26,28
3,5,16,26,28,33,35+6,9,32
3,16,17,19,23,26,39+7,14,38
1,2,6,12,17,22,29+13,18,34
6,21,22,24,25,30,38+9,11,31
6,12,18,21,26,31,32+2,4,29
3,4,7,8,11,13,16+18,19,29
3,13,20,22,23,32,37+8,19,26
10,13,15,16,27,31,35+3,12,36
2,4,7,16,20,27,36+17,26,28
4,6,7,11,25,28,31+27,35,38
1989
10,12,14,16,30,33,38+17,22,26
3,6,7,11,18,26,27+5,9,35
1,8,9,13,15,18,19+7,22,26
3,22,24,31,34,35,37+20,23,25
3,4,10,18,24,26,29+12,20,38
4,5,7,18,20,27,30+3,25,35
1,5,8,9,20,32,34+12,22,31
5,10,21,23,27,35,37+19,20,22
1,9,10,23,29,33,37+5,25,30
2,19,24,26,27,38,39+3,7,10
2,3,5,28,29,31,37+12,15,16
1,5,7,23,25,31,37+13,21,32
2,7,12,21,22,32,35+14,26,39
5,9,26,35,37,38+25,29,31
3,6,15,16,28,32,36+10,27,37
20,25,29,34,37,38,39+3,24,35
4,9,20,21,24,29+33+3,11,37
7,10,12,14,16,30,38+1,29,33
3,5,6,27,31,35,37+16,29,33
6,7,12,22,32,35,36+14,15,38
2,3,4,8,26,32,38+23,28,37
1,5,11,17,21,29,39+4,36,37
11,14,21,30,32,33,35+13,16,39
2,12,13,14,16,34,36+6,25,32
4,8,11,19,22,28,34+25,37,39
3,16,19,25,26,28,30+13,20,22
5,8,14,26,32,33,37+23,27,38
3,4,5,21,23,37,32+2,8,30
1,3,7,10,21,30,33+12,34,36
5,18,29,31,32,37,38+14,20,24
5,14,15,17,21,37,38+1,6,34
9,11,17,23,26,32,38+2,16,35
2,5,7,10,17,20,22+12,24,26
2,6,7,8,11,22,31+19,32,38
3,5,8,11,21,23,34+15,16,36
7,9,20,28,32,33,34+10,21,34
5,7,19,20,22,27,35+2,6,38
6,15,19,22,26,35,36+9,10,38
2,5,9,18,29,37,38+7,22,26
3,4,5,11,17,26,28+21,34,35
3,9,10,12,31,32,34+4,20,33
2,11,12,15,16,26,30+13,18,31
2,7,9,13,22,24,36+10,18,30
2,3,6,10,20,21,35+4,11,30
11,17,20,23,26,33,37+6,29,38
3,6,8,13,14,15,36+16,17,37
1,3,6,12,13,15,16+2,28,31
1,6,7,10,14,15,35+8,16,26
5,6,8,10,17,26,29+1,2,35
1,2,4,5,17,30,38+24,29,37
2,12,16,26,28,29,35+3,17,24
1990
1,2,3,10,26,28,29+8,12,33
17,19,23,27,29,34,36+1,35,39
4,9,10,14,16,30,35+11,15,20
3,5,16,31,34,37,39+7,12,33
6,10,12,13,19,26,31+3,11,20
6,15,17,20,22,23,37+5,8,11
2,5,7,23,24,30,34+3,13,38
2,9,24,26,33,35,38+25,32,37
8,11,14,22,27,29,35+4,6,18
3,8,14,20,21,26,32+9,10,30
1,6,8,14,19,20,35+11,12,38
4,7,8,12,21,28,34+16,17,32
3,10,16,18,22,23,29+25,34,36
1,4,15,23,32,33,36+3,7,38
3,7,9,10,15,18,31+12,16,24
3,9,10,11,24,31,33+15,23,38
2,6,10,13,19,35,38+7,18,39
4,8,17,19,20,25,27+2,12,16
3,7,9,14,19,20,37+8,30,32
9,11,19,20,29,34,39+16,31,38
2,4,19,22,26,34,38+7,13,18
1,6,13,17,18,27,39+11,22,33
6,9,24,35,37,38,39+7,18,27
4,9,10,11,12,26,33+16,24,37
6,8,12,16,21,32,37+4,17,28
1,3,6,7,17,26,33+20,31,37
7,8,11,15,17,19,31+9,33,38
4,8,13,14,15,36,39+3,28,35
3,15,20,31,34,38,39+12,17,30
8,9,13,16,19,21,27+7,12,32
6,14,20,25,30,32,34+17,18,23
7,8,11,19,26,31,39+4,10,28
1,2,3,16,20,23,26+7,18,33
1,5,12,20,34,37,38+4,14,18
9,11,13,18,23,32,35+4,29,39
7,8,10,15,32,35,37+1,17,21
1,5,10,23,25,31,32+15,26,39
10,19,20,31,33,35,36+2,8,17
1,18,20,23,26,32,37+6,17,30
3,5,10,13,14,19,23+1,22,28
7,8,19,21,25,30,36+11,20,27
5,9,14,21,24,32,35+30,31,37
2,10,11,15,19,32,35+9,12,34
7,13,15,18,27,34,35+10,17,21
5,9,13,21,27,31,37+19,20,36
4,6,13,15,22,27,36+10,31,32
13,14,16,30,34,35,38+11,20,23
9,10,13,17,22,23,37+11,12,14
6,18,21,24,28,33,38+5,11,29
1,2,4,7,8,14,19+5,10,22
7,15,22,29,31,33,39+14,17,18
1991
3,4,11,19,25,30,32+20,27,31
11,13,23,25,26,31,39+6,17,22
1,13,15,24,28,36,39+5,18,21
9,14,15,16,17,34,39+,10,21,33
11,15,19,22,26,33,34+21,24,35
5,8,15,16,20,31,38+3,21,29
1,6,9,12,19,20,36+2,3,5
1,4,7,13,14,26,36+16,19,31
1,4,5,9,14,17,37+3,6,15
4,7,14,18,19,28,35+15,16,17
2,4,10,18,32,36,38+8,25,30
1,7,9,11,32,35,39+20,33,34
1,18,22,26,30,36,38+3,13,29
6,9,15,19,20,23,37+3,5,27
5,6,7,21,25,27,37+2,8,34
4,8,9,10,12,20,32+18,21,22
6,9,11,16,17,21,23+27,37,38
9,16,21,31,33,36,37+22,27,32
3,5,7,16,19,23,28+1,31,38
7,8,15,21,32,34,37+1,4,27
1,12,16,17,28,34,36+22,23,32
1,9,15,17,19,31,36+11,14,26
4,7,12,13,16,28,30+2,34,37
5,9,11,13,27,33,39+14,26,34
7,20,24,27,28,30,37+3,9,35
4,7,9,11,19,20,27+8,10,36
3,7,10,14,25,32,37+15,19,22
7,11,18,19,21,23,31+3,8,28
4,6,7,10,11,20,26+19,27,36
2,11,12,16,21,32,33+6,14,37
8,9,13,16,19,33,35+1,3,34
3,7,8,11,15,16,32+4,12,21
6,8,15,21,22,29,36+16,24,33
3,6,8,26,31,34,38+14,22,29
5,9,13,19,20,21,37+1,28,29
3,16,17,25,27,31,32+4,22,30
5,16,17,22,27,35,37+2,9,28
6,8,11,12,26,29,38+3,7,35
3,14,16,17,29,33,38+7,11,35
4,13,24,26,31,33,35+5,16,27
1,24,25,26,28,35,37+2,16,18
8,13,25,26,27,35,36+6,30,39
3,5,6,7,11,36,37+9,19,34
4,5,6,10,19,31,36+7,22,28
1,3,6,14,16,23,28+15,24,34
10,17,18,28,31,35,38+9,27,32
15,32,33,34,35,36,37+1,10,17
7,13,14,20,26,30,31+6,12,29
4,8,9,16,19,24,39+12,15,26
11,12,15,23,25,28,34+24,30,33
12,16,26,30,33,34,38+6,17,36
11,12,15,17,18,28,30+20,36,39
1992
7,9,14,24,25,28,33+13,30,35
5,11,16,20,25,28,33+9,26,37
9,23,24,27,28,29,33+15,19,22
1,13,15,17,28,33,36+10,31,32
3,10,15,25,26,32,37+4,8,26
1,12,14,16,26,27,39+9,18,30
1,5,8,9,15,23,24+17,32,39
1,19,20,24,33,37,38+10,21,23
1,11,16,24,26,28,29+23,32,35
2,4,16,21,27,28,35+14,31,34
6,10,13,15,24,28,37+8,12,14
5,6,9,10,11,32,35+7,29,37
1,3,4,7,13,20,27+12,24,38
2,6,7,11,18,23,30+21,22,26
3,7,8,22,28,31,36+1,5,27
1,7,10,14,16,18,20+6,23,26
1,8,11,14,19,26,36+3,16,17
10,17,18,21,25,31,34+27,32,38
10,11,15,20,24,25,28+1,6,33
3,11,12,28,30,33,35+1,21,22
3,5,7,15,21,26,32+8,13,36
2,4,8,18,20,22,36+11,12,23
4,5,17,19,33,35,36+16,31,39
1,2,4,10,22,29,34+7,18,20
8,9,15,18,20,24,38+21,27,38
4,15,23,26,30,35,37+9,14,38
6,10,11,18,31,36,39+12,16,27
14,19,22,24,26,27,36+21,31,37
4,7,9,10,14,18,32+28,38,39
4,9,10,15,18,31,35+14,16,23
1,9,20,26,34,37,38+6,11,23
4,10,15,19,23,35,36+2,9,17
12,23,26,31,36,37,39+10,15,16
4,6,14,17,20,29,35+10,22,31
1,2,3,11,15,17,23+4,21,34
3,4,5,14,19,31,37+9,20,28
5,11,16,19,26,29,37+7,20,25
1,13,14,17,20,21,27+6,16,37
12,15,16,18,24,32,39+7,19,31
6,10,17,23,27,30,31+9,11,25
9,10,14,15,17,19,39+5,18,37
3,4,7,12,18,37,39+16,25,30
2,3,5,9,14,32,35+24,26,30
2,5,10,11,13,23,30+25,33,39
1,8,10,21,26,30,39+25,35,38
1,8,15,19,20,31,35+6,10,21
2,12,17,18,19,23,24+3,6,7
3,4,11,18,24,26,33+10,16,30
5,6,12,19,25,32,38+2,20,37
7,15,16,19,20,33,34+12,22,32
3,11,12,24,29,33,36+5,10,18
1993
4,5,11,22,25,33,38+7,29,30
5,10,12,15,21,29,31+19,27,37
2,11,14,20,21,31,34+7,25,33
2,6,23,26,33,34,39+1,5,20
10,12,17,20,21,25,36+6,27,38
2,10,18,21,23,29,35+3,7,13
3,6,8,9,12,23,25+16,32,33
10,14,16,18,29,32,39+4,6,30
3,5,7,28,29,30,31+6,35,38
4,6,7,9,15,20,30+3,28,34
1,3,10,24,27,36,38+20,28,32
9,20,22,23,27,33,38+8,35,37
3,4,11,22,31,32,36+6,12,14
15,17,22,30,33,37,39+3,11,12
11,16,17,23,26,33,36+20,34,37
7,8,15,22,27,28,38,+9,10,20
8,9,19,20,23,27,31+8,17,28
3,10,24,25,27,28,39+5,8,13
5,6,10,25,26,27,34+15,32,39
1,4,7,8,9,24,34+6,33,36
10,14,15,18,24,33,38+1,31,32
5,10,12,13,20,31,36+1,32,37
2,7,10,16,21,30,38+3,20,25
3,12,13,25,26,28,35+5,11,15
6,7,8,10,16,19,28+23,30,31
4,10,11,14,28,37,39+3,6,36
3,14,22,28,31,34,38+1,16,30
1,2,12,15,28,34,37+8,19,39
1,9,18,19,24,27,36+14,21,28
2,5,17,20,21,22,33+3,13,24
4,12,15,19,26,35,36+16,31,32
1,3,10,11,22,25,35+6,13,38
5,9,14,16,24,28,36+10,15,37
5,10,16,19,25,36,38+1,14,39
4,6,7,8,14,26,30+1,9,24
1,6,9,23,27,32,36+7,8,10
3,20,24,27,31,32,34+6,14,38
7,9,17,18,20,25,30+1,14,39
8,10,16,23,27,29,36+5,12,28
4,10,13,14,19,32,33+7,18,38
5,8,9,16,28,35,36+3,25,34
9,14,20,22,23,29,32+24,26,37
6,12,14,21,25,30,31+10,20,38
1,2,4,14,20,28,33+12,18,29
1,10,11,15,23,25,31+6,17,32
4,7,9,14,23,35,39+1,26,34
6,9,16,26,30,38,39+,3,4,5
4,12,14,16,20,22,26+17,28,35
4,6,12,19,25,30,32+7,21,36
2,5,12,16,25,26,37+32,33,35
1,20,22,23,24,20,29+7,12,21
1994
12,14,17,19,20,35,38+15,26,29
13,14,15,22,33,36,39+10,25,37
2,9,12,14,17,25,32+5,8,22
13,21,24,26,32,34,38+4,5,18
7,17,19,26,27,32,34+13,22,25
7,9,12,13,21,31,33+16,25,27
2,9,10,11,21,26,32+5,18,28
1,4,8,10,13,31,38+26,34,37
7,14,15,22,27,31,39+2,17,38
6,11,17,25,26,29,38+13,34,36
11,16,18,21,25,32,34+3,8,13
6,7,14,21,27,35,36+9,12,24
1,7,9,14,20,24,33+6,16,38
2,3,15,19,20,28,32+9,25,37
4,6,7,11,14,21,31+3,33,36
6,14,16,27,30,38,39+5,15,18
16,17,19,23,25,29,38+13,14,39
4,9,15,21,23,24,35+14,31,39
2,19,21,22,24,28,33+5,14,32
1,11,16,18,23,27,39+5,10,21
10,11,17,22,25,26,29+21,28,31
1,4,10,26,28,31,39+9,19,30
1,2,3,7,28,29,37+25,33,36
7,16,17,19,25,28,33+2,10,14
5,12,14,20,21,27,31+6,13,16
3,4,5,25,26,28,29+19,21,35
2,4,10,18,19,33,36+3,16,22
2,17,20,23,27,31,39+11,15,22
3,22,24,30,34,35,36+11,19,20
5,8,10,11,21,29,36+6,32,39
8,12,13,23,24,28,33+9,11,22
11,15,18,30,34,35,36+6,14,26
3,5,9,11,22,34,36+8,18,33
8,13,17,20,21,35,38+1,3,22
3,16,22,24,25,28,31+11,14,21
12,16,1822,24,31,36+4,8,26
10,21,28,32,34,36,39+14,17,30
1,9,12,13,16,25,37+4,28,31
10,13,20,30,31,34,39+11,15,16
3,5,13,27,32,33,36+18,34,35
4,7,10,11,12,17,19+13,20,23
2,18,20,23,32,36,39+3,15,38
2,16,20,28,32,35,37+3,33,36
1,22,25,28,29,32,37+12,15,19
8,12,18,20,26,32,38+7,16,27
5,12,13,16,32,33,36+7,11,27
4,14,22,30,32,33,39+3,15,19
5,9,11,13,16,30,37+17,27,39
1,2,12,26,28,30,35+4,6,16
6,17,18,20,26,33,35+13,25,34
7,14,15,16,21,25,26+11,12,36
1995
3,6,8,14,22,29,38+10,28,37
2,3,10,16,22,27,34+5,14,15
10,13,18,21,26,31,37+19,38,39
5,13,22,25,26,27,34+10,18,21
1,12,15,18,31,32,38+19,24,37
9,10,15,16,18,19,35+27,33,34
2,10,17,19,28,34,36+4,13,31
3,5,16,22,25,31,32+15,18,38
1,4,5,10,20,27,39+6,22,29
1,7,9,11,14,37,38+3,16,21
11,12,15,23,25,26,37+10,19,28
9,12,22,24,30,33,34+7,11,16
9,11,20,25,28,30,39+10,19,29
1,5,12,15,20,27,33+22,23,36
7,20,21,22,26,34,37+4,8,30
4,6,7,11,12,15,17+25,37,39
4,15,17,22,30,32,36+16,24,38
6,7,9,22,26,30,36+2,3,34
1,14,17,19,24,26,33+6,16,21
3,7,11,14,20,30,37+2,10,28
1,8,9,10,21,25,34+11,16,32
4,16,17,28,29,32,33+6,15,35
5,14,19,28,30,34,35+29,32,33
6,17,22,26,27,30,39+9,28,37
2,7,13,16,23,27,30+18,28,36
2,9,12,18,23,31,33+10,15,37
4,6,16,17,25,27,36+9,13,15
5,7,12,15,19,26,34+1,21,28
8,20,21,22,24,25,35+1,26,34
17,20,21,22,23,29,32+6,15,38
8,22,23,26,28,34,36+9,38,39
1,3,11,17,23,33,34+5,30,39
1,3,11,17,23,33,34+5,30,39
1,3,8,13,17,27,28+21,33,35
1,8,11,19,29,32,37+5,10,24
5,19,25,28,30,34,35+3,16,17
2,10,11,14,22,23,30+4,13,25
3,7,12,21,30,35,38+15,24,28
1,10,11,15,19,27,39+21,31,37
10,13,16,25,30,32,36+7,8,38
4,5,11,13,23,35,36+30,37,38
1,2,6,15,16,23,29+8,30,39
1,20,25,26,27,35,39+11,17,34
1,6,19,22,27,29,38+2,16,33
6,7,11,15,20,26,37+8,24,28
5,7,8,9,15,34,39+13,19,35
10,11,12,20,21,35,39+15,22,36
11,16,19,21,22,31,36+7,9,34
6,9,15,16,24,33,39+28,30,38
2,6,9,26,32,34,36+3,18,35
1,3,14,23,25,34,36+8,24,39
1,3,10,11,16,29,34+12,17,39
1996
7,14,16,21,30,35,39+15,26,38
4,9,14,16,21,24,34+29,31,32
8,9,10,13,21,30,31+14,34,35
5,7,9,15,18,21,24+11,12,39
2,6,7,12,15,16,17+4,27,39
3,17,19,22,31,34,39+10,12,21
5,16,20,28,31,34,39+1,7,19
4,5,10,15,22,32,38+6,20,34
7,8,22,26,33,35,36+1,23,24
2,7,13,28,31,34,36+11,16,26
1,7,10,16,19,26,37+4,11,13
5,7,10,11,20,22,28+16,24,36
4,5,8,10,11,29,38+3,13,19
9,17,19,20,33,38,39+21,23,28
1,5,16,20,36,37,38+7,12,30
3,10,11,15,20,27,37+2,30,33
6,10,12,18,25,31,33+9,16,28
2,12,21,23,30,34,37+3,5,36
11,13,24,28,35,37+3,10,20
4,6,22,29,30,32,37+13,14,20
1,2,19,21,28,32,34+4,16,30
3,9,16,19,21,30,37+23,32,36
8,9,11,13,28,38,39+12,17,19
2,6,7,20,26,33,38+8,23,31
1,9,23,27,30,31,34+2,3,24
2,20,21,26,30,35,38+11,12,39
5,10,12,13,23,26,31+6,21,39
1,9,11,15,25,29,37+8,14,38
5,7,9,17,19,30,37+11,16,27
6,8,9,11,28,38,39+1,23,35
13,15,19,23,26,29,35+7,25,27
6,10,13,23,24,28,35+1,33,37
5,6,7,10,20,29,39+3,21,37
8,9,13,25,26,35,38+17,23,28
14,18,22,25,26,37,38+1,6,28
4,5,12,24,31,38,39+8,25,33
2,17,21,23,28,29,30+6,13,14
5,9,14,23,26,34,36+15,19,31
5,11,18,24,29,30,35+31,32,38
7,17,20,22,23,29,31+12,15,19
8,9,10,17,23,26,27+21,24,31
6,9,19,22,26,36,37+1,16,27
3,5,13,17,19,26,28+20,24,37
3,7,16,21,30,33,39+5,17,20
2,3,4,7,17,20,32+8,14,38
1,3,4,12,20,30,36+14,27,35
5,7,18,22,28,36,38+2,17,26
4,8,9,14,20,22,29+6,26,27
4,14,15,22,31,32,37+7,9,30
2,12,17,19,23,25,36+21,31,38
9,17,18,28,33,36,38+1,10,11
1997
12,13,14,18,32,38,39+3,17,22
15,16,24,25,30,33,34+1,20,31
4,8,9,13,16,18,38+1,25,28
14,18,19,21,24,29,33+16,28,39
1,5,6,23,25,31,37+12,15,35
6,12,18,22,29,37,38+1,9,11
4,13,14,15,17,29,34+6,9,31
5,11,21,22,23,30,36+14,25,39
1,3,10,12,22,23,24+7,27,38
8,11,16,21,28,34,39+7,27,37
3,6,8,14,20,29,35+22,27,28
1,8,13,15,18,20,33+17,23,25
1,7,8,19,21,23,26+29,30,31
3,10,14,22,23,25,33+11,24,32
7,8,9,26,31,34,36+20,24,25
6,13,16,20,26,29,30+1,14,25
1,11,15,17,26,32,36+19,29,35
2,9,13,21,25,27,29+3,8,16
3,13,15,19,20,22,23+16,21,27
2,4,8,13,18,21,35+12,20,27
6,9,25,28,29,30,36+18,32,34
4,5,6,20,23,26,37+1,30,39
4,9,16,27,32,35,37+3,8,17
6,8,14,18,19,28,34+15,30,38
1,3,13,24,27,30,34+5,12,20
1,12,13,20,25,30,35+5,32,36
6,17,23,25,26,32,37+18,24,34
6,21,22,24,28,37,38+8,11,27
4,9,13,14,15,16,31+19,28,38
10,11,13,14,21,36,37+15,18,29
18,19,30,32,35,37,39+8,13,23
3,7,8,20,22,26,37+16,17,19
5,7,17,24,27,36,39+16,19,33
12,18,28,30,31,37,38+2,21,34
16,19,30,32,35,36,37+8,25,31
4,6,13,24,31,34,37+2,3,16
3,6,8,15,17,24,27+10,29,33
5,21,24,28,31,33,39+11,12,23
3,10,12,16,20,27,35+6,8,19
2,5,6,26,28,29,37+25,34,38
18,20,22,24,27,29,35+8,26,34
1,12,15,16,25,31,37+32,34,35
7,13,16,18,20,24,26+10,12,34
5,11,12,15,20,26,31+34,35,38
3,13,22,29,33,38,39+8,28,31
10,24,25,28,29,34,38+9,30,31
1,13,14,21,28,34,39+
1,3,10,11,22,23,29+15,35,36
6,14,16,17,25,28,29+23,31,34
5,6,13,20,25,26,33+1,17,19
2,3,18,22,24,36,39+5,23,28
1998
1,2,9,12,20,33,36+6,11,14
1,4,11,17,19,20,37+18,22,32
1,19,20,24,32,33,38+4,25,28
4,5,9,12,13,19,21+26,38,39
13,14,19,20,29,30,33+
2,4,22,27,36,37,38+5,6,17
6,8,9,19,26,28,30+5,14,24
7,12,14,16,21,27,29+5,33,37
4,14,16,19,25,37,39+
3,10,13,15,16,28,33+2,11,18
3,4,5,16,21,27,38+26,34,35
1,4,17,19,20,21,33+27,31,39
3,9,12,19,30,31,32+14,34,36
9,12,15,20,22,24,34+1,19,26
6,7,9,25,26,27,39+18,28,34
3,13,14,18,21,22,38+16,20,37
3,7,10,12,16,23,33+2,25,39
14,17,21,23,25,33,34+24,29,32
7,11,20,23,25,36+12,24,27
1,3,6,7,9,14,34+5,23,27
1,2,22,23,28,29,32+13,30,31
4,6,7,9,18,30,37+14,17,24
3,5,8,15,36,37,38+10,11,21
1,9,10,11,33,35,38+3,18,31
2,7,17,24,26,28,30+3,20,35
2,15,17,18,20,21,27+7,11,13
1,2,4,6,8,24,31+7,26,39
9,11,14,16,32,35,36+7,21,30
5,12,13,14,28,32,33+8,20,29
1,8,10,13,16,18,21+11,23,26
14,19,23,27,28,30,34+11,13,25
3,6,13,20,24,27,36+2,11,28
1,15,17,21,24,25,39+14,22,26
13,16,18,19,21,28,29+4,15,32
1,5,21,23,29,35,39+9,13,31
6,8,12,14,15,20,26+24,27,38
10,17,21,25,28,35,36+6,27,38
1,9,13,15,23,25,29+17,21,28
6,7,13,18,33,36,38+8,29,39
5,13,14,21,22,23,37+4,18,24
7,8,9,12,17,24,33+5,20,28
15,23,24,34,36,37,38+2,20,29
2,4,5,8,21,31,36+1,6,17
2,8,10,17,20,25,34+4,14,24
1,6,9,10,21,22,35+26,29,31
19,25,30,32,34,35,36+5,9,39
11,12,19,23,33,35,38+8,27,32
4,8,18,33,35,36,37+9,20,24
2,4,8,21,31,33,34+10,14,29
5,8,14,16,23,38,39+6,13,35
8,9,14,25,32,35,38+1,19,31
13,14,20,21,29,30,36+8,15,25
1,6,12,27,28,31,37+7,38,39
1999
10,11,12,28,30,33,35+9,13,32
4,12,14,17,18,23,38+1,21,22
4,10,16,20,24,29,31+5,12,21
2,8,13,14,19,22,23+10,17,37
11,21,24,25,32,35,39+31,34,37
5,7,8,22,29,34,38+10,31,33
2,6,8,19,24,32,33+7,14,39
3,4,19,23,25,27,35+13,18,21
1,8,9,15,19,28,39+2,5,24
1,2,12,14,19,36,38+4,7,13
2,3,8,13,17,19,21+24,25,33
1,3,15,17,22,25,27+10,28,36
7,11,13,25,30,34,35+2,17,18
5,6,17,24,25,29,30+2,4,12
1,3,18,22,25,29,33+14,34,39
2,12,15,18,19,22,28+5,26,35
